dataset,generator,alpha,n_r,n_s,method,variant,t,repeats,ok_rate,wall_mean_ms,wall_stdev_ms,wall_median_ms,wall_p95_ms,count_mean,count_stdev,exact_frac,note
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,sampling,1000,6,1,511.413,7.70441,514.236,516.363,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,enum_sampling,1000,6,1,461.149,14.3495,466.297,468.753,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,adaptive,1000,6,1,557.876,21.2457,566.697,567.37,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,sampling,1000,6,1,714.429,32.7855,702.435,762.717,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,enum_sampling,1000,6,1,1222.6,2.12722,1221.73,1225.38,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,adaptive,1000,6,1,1085.5,6.5997,1085.21,1094.42,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,sampling,1000,6,1,826.291,14.7431,820.61,847.971,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,enum_sampling,1000,6,1,801.17,2.98952,800.811,805.169,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,adaptive,1000,6,1,1201.67,5.61789,1200.86,1209.21,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,sampling,1000,6,1,342.427,1.3741,342.262,344.263,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,enum_sampling,1000,6,1,657.574,0.572366,657.486,658.353,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,adaptive,1000,6,1,626.805,2.09248,626.018,629.914,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,sampling,1000,6,1,601.365,3.2648,600.788,605.455,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,enum_sampling,1000,6,1,733.11,1.18731,733.268,734.354,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,adaptive,1000,6,1,865.169,3.23052,865.899,868.345,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,sampling,1000,6,1,1803.66,1.44909,1803.5,1805.46,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,enum_sampling,1000,6,1,1959.4,1.38163,1959.46,1961.22,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,adaptive,1000,6,1,2375.01,1.04594,2374.96,2376.31,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,sampling,1000,6,1,32.1176,0.202492,32.1207,32.3763,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,enum_sampling,1000,6,1,32.2301,0.0877082,32.2205,32.3301,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,adaptive,1000,6,1,32.4723,0.451485,32.3742,33.1083,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,sampling,1000,6,1,1412.71,1.90501,1412,1415.49,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,enum_sampling,1000,6,1,1416.96,6.42376,1416.35,1425.47,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,adaptive,1000,6,1,1503.98,10.5624,1506.11,1513.72,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,sampling,1000,6,1,2864.39,1.24986,2864.13,2866.03,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,enum_sampling,1000,6,1,3480.45,1.40781,3480.5,3482.2,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,adaptive,1000,6,1,2863.62,1.56341,2863.71,2865.52,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,sampling,1000,6,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,enum_sampling,1000,6,1,1585.48,14.204,1589.32,1596.76,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,adaptive,1000,6,1,419.482,6.48879,421.26,425.532,196213,24467.7,0,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,sampling,3000,6,1,499.539,19.442,507.137,508.448,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,enum_sampling,3000,6,1,456.557,20.4401,464.556,466.333,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,adaptive,3000,6,1,551.088,20.84,559.115,560.91,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,sampling,3000,6,1,690.589,1.08934,690.262,692.176,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,enum_sampling,3000,6,1,1225.54,1.51281,1225.26,1227.44,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,adaptive,3000,6,1,1069.5,1.25861,1069.22,1071.14,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,sampling,3000,6,1,815.226,14.3322,821.171,822.362,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,enum_sampling,3000,6,1,776.729,1.306,776.63,778.244,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,adaptive,3000,6,1,1194.69,13.864,1200.15,1201.91,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,sampling,3000,6,1,340.821,0.668464,340.859,341.527,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,enum_sampling,3000,6,1,678.024,2.86842,677.873,681.649,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,adaptive,3000,6,1,640.1,3.82844,641.784,643.593,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,sampling,3000,6,1,607.895,5.1672,606.234,615.555,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,enum_sampling,3000,6,1,737.019,0.749076,737.028,737.971,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,adaptive,3000,6,1,867.277,1.75065,867.207,869.418,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,sampling,3000,6,1,1847.64,2.0013,1846.78,1850.65,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,enum_sampling,3000,6,1,1929.78,0.63585,1929.92,1930.29,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,adaptive,3000,6,1,2428.35,2.01359,2427.86,2431.11,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,sampling,3000,6,1,32.4939,0.305029,32.4552,32.909,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,enum_sampling,3000,6,1,32.538,0.0508602,32.5353,32.5924,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,adaptive,3000,6,1,32.5807,0.0272317,32.5839,32.609,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,sampling,3000,6,1,1415.4,3.34564,1413.68,1420.45,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,enum_sampling,3000,6,1,1425.45,2.49395,1426.28,1427.21,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,adaptive,3000,6,1,1490.31,0.917036,1490.31,1491.5,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,sampling,3000,6,1,2860.48,0.895723,2860.19,2861.8,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,enum_sampling,3000,6,1,3471.61,0.718303,3471.37,3472.68,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,adaptive,3000,6,1,2859.45,1.37838,2859.16,2861.41,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,sampling,3000,6,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,enum_sampling,3000,6,1,1586.08,10.01,1586.6,1596.84,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,adaptive,3000,6,1,633.492,8.40552,633.559,643.712,196213,24467.7,0,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,sampling,10000,6,1,500.003,19.6606,507.147,509.762,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,enum_sampling,10000,6,1,460.035,21.7237,469.031,469.866,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,adaptive,10000,6,1,551.884,20.4381,559.663,562.28,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,sampling,10000,6,1,700.278,0.453941,700.185,700.91,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,enum_sampling,10000,6,1,1223.44,3.27816,1224.15,1226.76,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,adaptive,10000,6,1,1081.86,2.78596,1081.03,1085.78,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,sampling,10000,6,1,817.801,14.3526,822.713,825.207,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,enum_sampling,10000,6,1,785.65,4.27751,786.502,789.965,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,adaptive,10000,6,1,1200.87,11.9191,1205.54,1207.97,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,sampling,10000,6,1,349.047,0.531411,349.2,349.554,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,enum_sampling,10000,6,1,677.439,0.223805,677.41,677.699,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,adaptive,10000,6,1,637.396,2.8021,636.539,641.522,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,sampling,10000,6,1,611.429,1.91463,611.71,613.429,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,enum_sampling,10000,6,1,737.794,0.397138,737.772,738.256,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,adaptive,10000,6,1,871.539,1.06888,871.911,872.372,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,sampling,10000,6,1,1789.23,1.85408,1788.25,1791.76,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,enum_sampling,10000,6,1,1969.81,1.95596,1969.16,1972.68,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,adaptive,10000,6,1,2363.77,2.92914,2363.93,2367.14,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,sampling,10000,6,1,32.7109,0.0976114,32.6813,32.8529,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,enum_sampling,10000,6,1,33.6043,0.0578983,33.5962,33.6687,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,pbsm,adaptive,10000,6,1,32.9385,0.034975,32.9313,32.9845,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,sampling,10000,6,1,1415.4,2.47582,1414.51,1418.99,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,enum_sampling,10000,6,1,1426.75,1.85844,1426.92,1428.47,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,tlsop,adaptive,10000,6,1,1490.76,0.84217,1490.74,1491.81,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,sampling,10000,6,1,2854.9,1.05006,2854.6,2856.43,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,enum_sampling,10000,6,1,3460.87,1.08017,3460.81,3462.25,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,sirs,adaptive,10000,6,1,2855.88,1.32842,2855.33,2857.57,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,sampling,10000,6,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,enum_sampling,10000,6,1,1597.02,14.1365,1600.26,1610.54,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,rejection,adaptive,10000,6,1,1382.73,20.4813,1377.89,1412.14,196213,24467.7,0,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,sampling,30000,6,1,504.863,20.4935,513.147,514.556,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,enum_sampling,30000,6,1,462.129,21.2636,470.868,471.003,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,ours,adaptive,30000,6,1,556.554,21.4555,564.136,568.298,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,sampling,30000,6,1,728.983,2.63121,727.933,732.903,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,enum_sampling,30000,6,1,1221.61,1.70446,1221.55,1223.65,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,aabb,adaptive,30000,6,1,1107.38,2.04817,1106.92,1109.97,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,sampling,30000,6,1,820.624,15.4706,826.512,828.78,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,enum_sampling,30000,6,1,783.219,4.3603,781.415,789.605,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,interval_tree,adaptive,30000,6,1,1202.1,10.0635,1204.53,1210.49,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,sampling,30000,6,1,346.174,1.54498,345.413,348.498,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,enum_sampling,30000,6,1,663.422,0.318166,663.421,663.817,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,kd_tree,adaptive,30000,6,1,644.957,2.48836,646.085,646.267,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,sampling,30000,6,1,613.528,2.63206,614.417,615.478,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,enum_sampling,30000,6,1,748.612,1.17946,748.538,750.093,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,r_tree,adaptive,30000,6,1,873.31,2.68183,872.777,876.433,200000,0,1,
stripe_t__nr100000__ns100000__a1_000ep00__g1,stripe_ctrl_alpha,1,100000,100000,range_tree,sampling,30000,6,1,1823.76,1.70074,1823.65,1825.75,200000,0,1,
