run_id,regime,alpha,t,repeats,seed,gen_seed,N,method,variant,exit_code,rss_kb,enum_truncated_any,run_csv
20251228_165406,alpha5,5,100000,5,1,1,400000,tlsop,adaptive,0,162904,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tlsop/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,sirs,sampling,0,81532,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/sirs/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,sirs,enum_sampling,0,68556,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/sirs/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,sirs,adaptive,0,98676,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/sirs/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,rejection,sampling,0,351100,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/rejection/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,rejection,enum_sampling,0,351408,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/rejection/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,rejection,adaptive,0,375608,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/rejection/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,tsunami,sampling,0,134184,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tsunami/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,tsunami,enum_sampling,0,131188,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tsunami/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,400000,tsunami,adaptive,0,149260,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N400000/tsunami/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,ours,sampling,0,1641884,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/ours/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,ours,enum_sampling,0,1580140,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/ours/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,ours,adaptive,0,1659612,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/ours/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,aabb,sampling,0,446500,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/aabb/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,aabb,enum_sampling,0,423884,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/aabb/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,aabb,adaptive,0,572016,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/aabb/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,interval_tree,sampling,0,2591804,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/interval_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,interval_tree,enum_sampling,0,2492436,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/interval_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,interval_tree,adaptive,0,4806748,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/interval_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,kd_tree,sampling,0,389524,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/kd_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,kd_tree,enum_sampling,0,369200,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/kd_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,kd_tree,adaptive,0,606980,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/kd_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,r_tree,sampling,0,361460,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/r_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,r_tree,enum_sampling,0,440632,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/r_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,r_tree,adaptive,0,500844,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/r_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,range_tree,sampling,0,650036,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/range_tree/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,range_tree,enum_sampling,0,648824,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/range_tree/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,range_tree,adaptive,0,1178144,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/range_tree/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,pbsm,sampling,0,71228,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/pbsm/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,pbsm,enum_sampling,0,72968,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/pbsm/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,pbsm,adaptive,0,87268,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/pbsm/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,tlsop,sampling,0,290652,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tlsop/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,tlsop,enum_sampling,0,290916,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tlsop/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,tlsop,adaptive,0,304292,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tlsop/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,sirs,sampling,0,159804,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,sirs,enum_sampling,0,129832,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,sirs,adaptive,0,180192,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/sirs/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,rejection,sampling,0,697112,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,rejection,enum_sampling,0,697372,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,rejection,adaptive,0,710652,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/rejection/adaptive/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,tsunami,sampling,0,261792,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tsunami/sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,tsunami,enum_sampling,0,255480,0,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tsunami/enum_sampling/run.csv
20251228_165406,alpha5,5,100000,5,1,1,800000,tsunami,adaptive,0,264264,1,/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp4/alpha5/alpha5_t100000/N800000/tsunami/adaptive/run.csv
