_raw_file,adaptive_branch,adaptive_pilot_pairs,alpha,config_json,count_exact,count_value,dataset,enum_cap,enum_truncated,gen_report_json,generator,method,n_r,n_s,note,ok,phases_json,rep,seed,t,used_enumeration,variant,wall_ms
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,enumerate_all,600000,3,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":3,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,600000,exp7_stripe__nr100000__ns100000__a3_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":600000,""k_achieved"":600000,""alpha_target"":3,""alpha_achieved"":3,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,rejection,100000,100000,,1,"{""build_ms"":299.391839,""build_M_ms"":0.107407,""build_cellmap_ms"":19.231000,""build_mu_alias_ms"":279.971872,""build_slab_index_ms"":0.070139,""run_build_ms"":299.448758,""run_pilot_enum_prepare_ms"":0.008630,""run_pilot_enum_scan_ms"":1295.848591,""run_small_join_sample_from_list_ms"":1.191626}",1,2,100000,1,adaptive,1607.96
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,enumerate_all,600000,3,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":3,""seed"":1}},""run"":{""method"":""rejection"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,600000,exp7_stripe__nr100000__ns100000__a3_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":600000,""k_achieved"":600000,""alpha_target"":3,""alpha_achieved"":3,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,rejection,100000,100000,,1,"{""build_ms"":304.086216,""build_M_ms"":0.106408,""build_cellmap_ms"":21.263810,""build_mu_alias_ms"":282.636200,""build_slab_index_ms"":0.069098,""run_build_ms"":304.143843,""run_pilot_enum_prepare_ms"":0.010079,""run_pilot_enum_scan_ms"":1290.193756,""run_small_join_sample_from_list_ms"":1.178136}",2,3,100000,1,adaptive,1605.3
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,,0,3,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":3,""seed"":1}},""run"":{""method"":""tsunami"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,600000,exp7_stripe__nr100000__ns100000__a3_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":600000,""k_achieved"":600000,""alpha_target"":3,""alpha_achieved"":3,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,tsunami,100000,100000,,1,"{""build_ms"":86.164137,""phase1_count_ms"":5329.833147,""phase2_pass2_locate_ms"":16.988936,""run_build_ms"":86.165167,""run_count_ms"":5329.838036,""run_sample_ms"":16.990346,""tsunami_build_ms"":86.163237,""tsunami_build_index_ms"":27.015124,""tsunami_build_points_ms"":0.259065,""tsunami_build_query_order_ms"":0.938601,""tsunami_build_rank_encoding_ms"":29.481833,""tsunami_build_workload_queries_ms"":28.464084,""tsunami_pass2_rank_sample_ms"":16.987196}",0,1,100000,0,sampling,5433
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,,0,3,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":3,""seed"":1}},""run"":{""method"":""tsunami"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,600000,exp7_stripe__nr100000__ns100000__a3_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":600000,""k_achieved"":600000,""alpha_target"":3,""alpha_achieved"":3,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,tsunami,100000,100000,,1,"{""build_ms"":88.721704,""phase1_count_ms"":5329.454394,""phase2_pass2_locate_ms"":17.086004,""run_build_ms"":88.722234,""run_count_ms"":5329.457894,""run_sample_ms"":17.087144,""tsunami_build_ms"":88.720754,""tsunami_build_index_ms"":29.743307,""tsunami_build_points_ms"":0.271825,""tsunami_build_query_order_ms"":0.928081,""tsunami_build_rank_encoding_ms"":29.451854,""tsunami_build_workload_queries_ms"":28.321237,""tsunami_pass2_rank_sample_ms"":17.084964}",1,2,100000,0,sampling,5435.27
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,,0,3,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":3,""seed"":1}},""run"":{""method"":""tsunami"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,600000,exp7_stripe__nr100000__ns100000__a3_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":600000,""k_achieved"":600000,""alpha_target"":3,""alpha_achieved"":3,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,tsunami,100000,100000,,1,"{""build_ms"":86.000320,""phase1_count_ms"":5330.576740,""phase2_pass2_locate_ms"":17.069314,""run_build_ms"":86.000840,""run_count_ms"":5330.580530,""run_sample_ms"":17.071244,""tsunami_build_ms"":85.999490,""tsunami_build_index_ms"":27.029403,""tsunami_build_points_ms"":0.270145,""tsunami_build_query_order_ms"":0.928061,""tsunami_build_rank_encoding_ms"":29.423754,""tsunami_build_workload_queries_ms"":28.342046,""tsunami_pass2_rank_sample_ms"":17.067945}",2,3,100000,0,sampling,5433.66
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,enumerate_all,600000,3,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":3,""seed"":1}},""run"":{""method"":""tsunami"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,600000,exp7_stripe__nr100000__ns100000__a3_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":600000,""k_achieved"":600000,""alpha_target"":3,""alpha_achieved"":3,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,tsunami,100000,100000,,1,"{""build_ms"":85.870613,""enumerate_prepare_ms"":0.000360,""run_build_ms"":85.871773,""run_pilot_enum_prepare_ms"":0.001550,""run_pilot_enum_scan_ms"":5663.477853,""run_small_join_sample_from_list_ms"":1.164157,""tsunami_build_ms"":85.869953,""tsunami_build_index_ms"":27.021743,""tsunami_build_points_ms"":0.255205,""tsunami_build_query_order_ms"":0.939651,""tsunami_build_rank_encoding_ms"":29.408255,""tsunami_build_workload_queries_ms"":28.239089}",0,1,100000,1,adaptive,5750.53
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,enumerate_all,600000,3,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":3,""seed"":1}},""run"":{""method"":""tsunami"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,600000,exp7_stripe__nr100000__ns100000__a3_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":600000,""k_achieved"":600000,""alpha_target"":3,""alpha_achieved"":3,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,tsunami,100000,100000,,1,"{""build_ms"":85.934921,""enumerate_prepare_ms"":0.000470,""run_build_ms"":85.935552,""run_pilot_enum_prepare_ms"":0.000980,""run_pilot_enum_scan_ms"":5680.194224,""run_small_join_sample_from_list_ms"":1.163407,""tsunami_build_ms"":85.934061,""tsunami_build_index_ms"":27.004684,""tsunami_build_points_ms"":0.266554,""tsunami_build_query_order_ms"":0.927312,""tsunami_build_rank_encoding_ms"":29.440504,""tsunami_build_workload_queries_ms"":28.290558}",1,2,100000,1,adaptive,5767.31
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,enumerate_all,600000,3,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":3,""seed"":1}},""run"":{""method"":""tsunami"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,600000,exp7_stripe__nr100000__ns100000__a3_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a3_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":600000,""k_achieved"":600000,""alpha_target"":3,""alpha_achieved"":3,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,tsunami,100000,100000,,1,"{""build_ms"":85.892842,""enumerate_prepare_ms"":0.000250,""run_build_ms"":85.893412,""run_pilot_enum_prepare_ms"":0.000770,""run_pilot_enum_scan_ms"":5689.319891,""run_small_join_sample_from_list_ms"":1.165247,""tsunami_build_ms"":85.892112,""tsunami_build_index_ms"":26.990734,""tsunami_build_points_ms"":0.282874,""tsunami_build_query_order_ms"":0.925961,""tsunami_build_rank_encoding_ms"":29.455494,""tsunami_build_workload_queries_ms"":28.232259}",2,3,100000,1,adaptive,5776.39
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,,0,5,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":5,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,1e+06,exp7_stripe__nr100000__ns100000__a5_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":1000000,""k_achieved"":1000000,""alpha_target"":5,""alpha_achieved"":5,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,ours,100000,100000,,1,"{""build_active_indices_ms"":5.576097,""build_events_ms"":34.652859,""build_ranks_ms"":40.028510,""build_y_domain_ms"":13.873009,""phase1_count_ms"":223.025778,""phase2_plan_ms"":7.689505,""phase3_sample_ms"":141.604665,""run_build_ms"":94.630295,""run_count_ms"":223.030578,""run_sample_ms"":149.328529}",0,1,100000,0,sampling,466.993
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,,0,5,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":5,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,1e+06,exp7_stripe__nr100000__ns100000__a5_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":1000000,""k_achieved"":1000000,""alpha_target"":5,""alpha_achieved"":5,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,ours,100000,100000,,1,"{""build_active_indices_ms"":5.485209,""build_events_ms"":41.951422,""build_ranks_ms"":40.090689,""build_y_domain_ms"":13.890769,""phase1_count_ms"":219.710315,""phase2_plan_ms"":7.561657,""phase3_sample_ms"":141.282772,""run_build_ms"":101.910549,""run_count_ms"":219.714415,""run_sample_ms"":148.878158}",1,2,100000,0,sampling,513.251
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,,0,5,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":5,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,1e+06,exp7_stripe__nr100000__ns100000__a5_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":1000000,""k_achieved"":1000000,""alpha_target"":5,""alpha_achieved"":5,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,ours,100000,100000,,1,"{""build_active_indices_ms"":5.502359,""build_events_ms"":41.900663,""build_ranks_ms"":40.085560,""build_y_domain_ms"":13.870129,""phase1_count_ms"":222.569907,""phase2_plan_ms"":7.763143,""phase3_sample_ms"":141.419089,""run_build_ms"":101.851869,""run_count_ms"":222.573907,""run_sample_ms"":149.214662}",2,3,100000,0,sampling,516.404
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,enumerate_all,1000000,5,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":5,""seed"":1}},""run"":{""method"":""ours"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,1e+06,exp7_stripe__nr100000__ns100000__a5_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":1000000,""k_achieved"":1000000,""alpha_target"":5,""alpha_achieved"":5,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,ours,100000,100000,,1,"{""build_active_indices_ms"":5.584857,""build_events_ms"":34.738727,""build_ranks_ms"":40.166617,""build_y_domain_ms"":13.908119,""run_build_ms"":94.894220,""run_pilot_enum_prepare_ms"":1.545349,""run_pilot_enum_scan_ms"":235.162353,""run_small_join_sample_from_list_ms"":1.211246}",0,1,100000,1,adaptive,332.826
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,enumerate_all,1000000,5,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":5,""seed"":1}},""run"":{""method"":""ours"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,1e+06,exp7_stripe__nr100000__ns100000__a5_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":1000000,""k_achieved"":1000000,""alpha_target"":5,""alpha_achieved"":5,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,ours,100000,100000,,1,"{""build_active_indices_ms"":5.480090,""build_events_ms"":41.960051,""build_ranks_ms"":40.156947,""build_y_domain_ms"":13.875549,""run_build_ms"":101.970887,""run_pilot_enum_prepare_ms"":1.527719,""run_pilot_enum_scan_ms"":238.766120,""run_small_join_sample_from_list_ms"":1.178126}",1,2,100000,1,adaptive,386.378
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,enumerate_all,1000000,5,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":5,""seed"":1}},""run"":{""method"":""ours"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,1e+06,exp7_stripe__nr100000__ns100000__a5_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":1000000,""k_achieved"":1000000,""alpha_target"":5,""alpha_achieved"":5,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,ours,100000,100000,,1,"{""build_active_indices_ms"":5.485629,""build_events_ms"":41.894372,""build_ranks_ms"":40.203407,""build_y_domain_ms"":13.905109,""run_build_ms"":101.981457,""run_pilot_enum_prepare_ms"":1.527199,""run_pilot_enum_scan_ms"":236.186262,""run_small_join_sample_from_list_ms"":1.200176}",2,3,100000,1,adaptive,383.799
/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive/sweep_raw.csv,,0,5,"{""dataset"":{""source"":""synthetic"",""name"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe_ctrl_alpha"",""n_r"":100000,""n_s"":100000,""alpha"":5,""seed"":1}},""run"":{""method"":""aabb"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SIGMOD-EXP/EXP-4/run/temp/exp7/sampling_adaptive"",""run_tag"":""exp7_sampling_adaptive""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}",1,1e+06,exp7_stripe__nr100000__ns100000__a5_000ep00__g1,0,0,"{""generator"":""stripe_ctrl_alpha"",""dataset"":""exp7_stripe__nr100000__ns100000__a5_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":true,""k_target"":1000000,""k_achieved"":1000000,""alpha_target"":5,""alpha_achieved"":5,""notes"":""control_axis=1, core=[0.45,0.55], g=9.9999e-07, h=9e-06, delta=2.49998e-07, shuffle_strips=1, shuffle_r=0, k_overridden=0""}",stripe_ctrl_alpha,aabb,100000,100000,,1,"{""build_ms"":35.333905,""phase1_count_ms"":777.293996,""phase2_assign_ms"":9.098296,""phase3_sample_ms"":433.786205,""run_build_ms"":35.335505,""run_count_ms"":777.296676,""run_sample_ms"":442.908251}",0,1,100000,0,sampling,1255.54
