dataset,generator,alpha,n_r,n_s,method,variant,t,repeats,ok_rate,wall_mean_ms,wall_stdev_ms,wall_median_ms,wall_p95_ms,count_mean,count_stdev,exact_frac,note
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,sampling,10000,3,1,303.856,3.75088,302.532,307.534,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,adaptive,10000,3,1,325.465,0.789171,325.889,325.946,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,sampling,10000,3,1,1513.01,2.86807,1512.1,1515.81,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,adaptive,10000,3,1,1741.32,1.92178,1742.34,1742.5,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,sampling,10000,3,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,adaptive,10000,3,1,2374.44,15.9934,2381.99,2384.93,7.92564e+06,238780,0,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,ours,sampling,30000,3,1,568.571,39.4903,587.174,594.508,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,ours,adaptive,30000,3,1,646.513,46.2244,667.327,677.536,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,sampling,30000,3,1,904.705,3.14262,903.055,907.802,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,adaptive,30000,3,1,1090.52,4.37124,1091.15,1094.2,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,sampling,30000,3,1,1063.21,41.1746,1080.48,1091.7,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,adaptive,30000,3,1,1399.53,34.4012,1415.49,1422.29,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,sampling,30000,3,1,666.233,0.508051,666.004,666.734,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,adaptive,30000,3,1,1125.27,3.5146,1126.96,1127.55,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,sampling,30000,3,1,410.626,3.05425,409.987,413.553,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,adaptive,30000,3,1,546.024,22.4849,534.273,568.182,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,sampling,30000,3,1,2296.09,12.6215,2294.33,2307.98,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,adaptive,30000,3,1,2888.62,4.90105,2888.74,2892.99,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,sampling,30000,3,1,925.263,9.59279,921.964,934.659,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,adaptive,30000,3,1,1009.58,0.406095,1009.45,1009.97,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,sampling,30000,3,1,303.261,0.318852,303.266,303.546,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,adaptive,30000,3,1,327.065,0.693504,327.413,327.505,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,sampling,30000,3,1,1789.24,1.9119,1788.87,1791.06,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,adaptive,30000,3,1,2016.06,0.616721,2016.06,2016.61,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,sampling,30000,3,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,adaptive,30000,3,1,2707.92,5.96588,2707.68,2713.37,7.92564e+06,238780,0,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,ours,sampling,100000,3,1,574.196,37.8456,589.297,600.873,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,ours,adaptive,100000,3,1,653.774,40.799,677.189,677.441,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,sampling,100000,3,1,1057.62,0.716516,1057.76,1058.21,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,adaptive,100000,3,1,1242.46,0.583255,1242.61,1242.91,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,sampling,100000,3,1,1109.3,37.8961,1125.8,1135.12,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,adaptive,100000,3,1,1430.78,34.9628,1448,1453.22,8.06931e+06,0,1,
