dataset,generator,alpha,n_r,n_s,method,variant,t,rep,seed,ok,wall_ms,count_value,count_exact,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,r_tree,adaptive,30000,0,1,1,444.045,6.33447e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":36.367342,""enumerate_prepare_ms"":34.706287,""phase1_adaptive_count_ms"":170.687970,""phase2+3_sampling_ms"":132.323388,""run_build_ms"":36.369303,""run_fallback_count_ms"":170.690220,""run_fallback_sample_ms"":132.325938,""run_pilot_enum_prepare_ms"":34.709207,""run_pilot_enum_scan_ms"":69.918273}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,r_tree,adaptive,30000,1,2,1,440.169,6.33447e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":36.361843,""enumerate_prepare_ms"":34.688147,""phase1_adaptive_count_ms"":169.878267,""phase2+3_sampling_ms"":129.177442,""run_build_ms"":36.363003,""run_fallback_count_ms"":169.880946,""run_fallback_sample_ms"":129.180362,""run_pilot_enum_prepare_ms"":34.690337,""run_pilot_enum_scan_ms"":69.946232}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,r_tree,adaptive,30000,2,3,1,440.571,6.33447e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":36.374823,""enumerate_prepare_ms"":34.689087,""phase1_adaptive_count_ms"":170.101392,""phase2+3_sampling_ms"":129.387178,""run_build_ms"":36.375973,""run_fallback_count_ms"":170.103652,""run_fallback_sample_ms"":129.390738,""run_pilot_enum_prepare_ms"":34.691406,""run_pilot_enum_scan_ms"":69.903904}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""r_tree"",""variant"":""adaptive"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,range_tree,sampling,30000,0,1,1,2181.08,6.33447e+06,1,0,0,0,,0,"{""build_ms"":105.543131,""build_events_ms"":37.847213,""build_range_trees_ms"":35.129529,""build_rank_arrays_ms"":31.174167,""build_start_index_ms"":1.350202,""phase1_count_ms"":1182.392306,""phase2_alias_ms"":893.129019,""phase3_sweep_ms"":885.345627,""run_build_ms"":105.543991,""run_count_ms"":1182.395526,""run_sample_ms"":893.130219}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,range_tree,sampling,30000,1,2,1,2181.87,6.33447e+06,1,0,0,0,,0,"{""build_ms"":100.629570,""build_events_ms"":34.478981,""build_range_trees_ms"":33.579099,""build_rank_arrays_ms"":31.142309,""build_start_index_ms"":1.383702,""phase1_count_ms"":1185.289718,""phase2_alias_ms"":895.942933,""phase3_sweep_ms"":888.102832,""run_build_ms"":100.630280,""run_count_ms"":1185.292148,""run_sample_ms"":895.944173}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,range_tree,sampling,30000,2,3,1,2182.52,6.33447e+06,1,0,0,0,,0,"{""build_ms"":100.597911,""build_events_ms"":34.477631,""build_range_trees_ms"":33.519751,""build_rank_arrays_ms"":31.181268,""build_start_index_ms"":1.374702,""phase1_count_ms"":1185.128572,""phase2_alias_ms"":896.784286,""phase3_sweep_ms"":889.070933,""run_build_ms"":100.598581,""run_count_ms"":1185.131242,""run_sample_ms"":896.785146}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""sampling"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,range_tree,adaptive,30000,0,1,1,2762.17,6.33447e+06,1,0,1,0,fallback_sampling,1000001,"{""adaptive_count_ms"":1294.889479,""build_ms"":102.339486,""build_events_ms"":34.547900,""build_range_trees_ms"":35.264095,""build_rank_arrays_ms"":31.128580,""build_start_index_ms"":1.355322,""enumerate_prepare_ms"":100.809807,""phase2_alias_ms"":893.312087,""phase3_sweep_ms"":885.531235,""run_build_ms"":102.340336,""run_fallback_count_ms"":1294.892519,""run_fallback_sample_ms"":893.316498,""run_pilot_enum_prepare_ms"":100.812677,""run_pilot_enum_scan_ms"":370.789766}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,range_tree,adaptive,30000,1,2,1,2753.93,6.33447e+06,1,0,1,0,fallback_sampling,1000001,"{""adaptive_count_ms"":1298.286031,""build_ms"":100.652030,""build_events_ms"":34.492151,""build_range_trees_ms"":33.557970,""build_rank_arrays_ms"":31.186277,""build_start_index_ms"":1.368732,""enumerate_prepare_ms"":100.984214,""phase2_alias_ms"":889.145933,""phase3_sweep_ms"":881.289432,""run_build_ms"":100.652760,""run_fallback_count_ms"":1298.288551,""run_fallback_sample_ms"":889.146843,""run_pilot_enum_prepare_ms"":100.988153,""run_pilot_enum_scan_ms"":364.829898}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,range_tree,adaptive,30000,2,3,1,2757,6.33447e+06,1,0,1,0,fallback_sampling,1000001,"{""adaptive_count_ms"":1293.646768,""build_ms"":104.050181,""build_events_ms"":34.544280,""build_range_trees_ms"":33.609938,""build_rank_arrays_ms"":34.482202,""build_start_index_ms"":1.368052,""enumerate_prepare_ms"":100.617601,""phase2_alias_ms"":893.280320,""phase3_sweep_ms"":885.465948,""run_build_ms"":104.050931,""run_fallback_count_ms"":1293.650307,""run_fallback_sample_ms"":893.284090,""run_pilot_enum_prepare_ms"":100.621021,""run_pilot_enum_scan_ms"":365.380546}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,pbsm,sampling,30000,0,1,1,514.013,6.33447e+06,1,0,0,0,,0,"{""build_ms"":21.408547,""pbsm_build_ms"":21.408077,""pbsm_count_pass1_ms"":241.295040,""pbsm_partitions_stripes_ms"":21.061564,""pbsm_sample_draw_ranks_ms"":1.619407,""pbsm_sample_pass2_select_ms"":249.657332,""run_build_ms"":21.409117,""run_count_ms"":241.298310,""run_sample_ms"":251.303428}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""sampling"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,pbsm,sampling,30000,1,2,1,510.822,6.33447e+06,1,0,0,0,,0,"{""build_ms"":21.310678,""pbsm_build_ms"":21.310419,""pbsm_count_pass1_ms"":241.163563,""pbsm_partitions_stripes_ms"":20.969426,""pbsm_sample_draw_ranks_ms"":1.627147,""pbsm_sample_pass2_select_ms"":246.685101,""run_build_ms"":21.311079,""run_count_ms"":241.166073,""run_sample_ms"":248.339868}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""sampling"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,pbsm,sampling,30000,2,3,1,514.318,6.33447e+06,1,0,0,0,,0,"{""build_ms"":21.372777,""pbsm_build_ms"":21.372377,""pbsm_count_pass1_ms"":241.314251,""pbsm_partitions_stripes_ms"":21.020454,""pbsm_sample_draw_ranks_ms"":1.611337,""pbsm_sample_pass2_select_ms"":249.983705,""run_build_ms"":21.373257,""run_count_ms"":241.317121,""run_sample_ms"":251.621801}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""sampling"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,pbsm,adaptive,30000,0,1,1,553.408,6.33447e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":21.381677,""enumerate_prepare_ms"":0.000170,""pbsm_adaptive_pass1_ms"":245.529185,""pbsm_adaptive_sample_large_ms"":248.893507,""pbsm_build_ms"":21.381067,""pbsm_partitions_stripes_ms"":21.040024,""run_build_ms"":21.382127,""run_fallback_count_ms"":245.533775,""run_fallback_sample_ms"":248.899297,""run_pilot_enum_prepare_ms"":0.000570,""run_pilot_enum_scan_ms"":37.582478}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,pbsm,adaptive,30000,1,2,1,557.167,6.33447e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":21.347267,""enumerate_prepare_ms"":0.000320,""pbsm_adaptive_pass1_ms"":249.944395,""pbsm_adaptive_sample_large_ms"":248.112273,""pbsm_build_ms"":21.346697,""pbsm_partitions_stripes_ms"":21.000044,""run_build_ms"":21.347787,""run_fallback_count_ms"":249.948146,""run_fallback_sample_ms"":248.116463,""run_pilot_enum_prepare_ms"":0.000850,""run_pilot_enum_scan_ms"":37.742596}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,pbsm,adaptive,30000,2,3,1,553.78,6.33447e+06,1,0,1,0,fallback_sampling,1000001,"{""build_ms"":21.306868,""enumerate_prepare_ms"":0.000350,""pbsm_adaptive_pass1_ms"":246.626853,""pbsm_adaptive_sample_large_ms"":248.105624,""pbsm_build_ms"":21.306358,""pbsm_partitions_stripes_ms"":20.964115,""run_build_ms"":21.307348,""run_fallback_count_ms"":246.630403,""run_fallback_sample_ms"":248.109794,""run_pilot_enum_prepare_ms"":0.000920,""run_pilot_enum_scan_ms"":37.718666}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""pbsm"",""variant"":""adaptive"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,tlsop,sampling,30000,0,1,1,252.028,6.33447e+06,1,0,0,0,,0,"{""build_ms"":29.571021,""run_build_ms"":29.571681,""run_count_ms"":106.968493,""run_sample_ms"":115.484990,""tlsop_alloc_tiles_ms"":0.059529,""tlsop_build_ms"":29.569671,""tlsop_build_edges_ms"":0.000630,""tlsop_count_pass1_ms"":106.965463,""tlsop_pass1_count_caps_ms"":5.779473,""tlsop_pass1_reserve_ms"":0.462070,""tlsop_pass2_fill_ms"":7.688055,""tlsop_sample_draw_ranks_ms"":1.594968,""tlsop_sample_pass2_select_ms"":113.864923,""tlsop_sort_lists_ms"":15.568834}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""sampling"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
uniform_t__nr100000__ns100000__a1_000ep00__g1,uniform,1,100000,100000,tlsop,sampling,30000,1,2,1,249.483,6.33447e+06,1,0,0,0,,0,"{""build_ms"":29.965242,""run_build_ms"":29.965853,""run_count_ms"":107.123850,""run_sample_ms"":111.985942,""tlsop_alloc_tiles_ms"":0.062318,""tlsop_build_ms"":29.964493,""tlsop_build_edges_ms"":0.000480,""tlsop_count_pass1_ms"":107.120869,""tlsop_pass1_count_caps_ms"":5.764383,""tlsop_pass1_reserve_ms"":0.439491,""tlsop_pass2_fill_ms"":7.679355,""tlsop_sample_draw_ranks_ms"":1.581948,""tlsop_sample_pass2_select_ms"":110.379714,""tlsop_sort_lists_ms"":15.594874}",,"{""dataset"":{""source"":""synthetic"",""name"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""uniform"",""n_r"":100000,""n_s"":100000,""alpha"":1,""seed"":1}},""run"":{""method"":""tlsop"",""variant"":""sampling"",""t"":30000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""run/temp/exp5/uniform_t"",""run_tag"":""exp5_uniform_t""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""uniform"",""dataset"":""uniform_t__nr100000__ns100000__a1_000ep00__g1"",""n_r"":100000,""n_s"":100000,""has_exact_k"":false,""k_target"":0,""k_achieved"":0,""alpha_target"":1,""alpha_achieved"":nan,""notes"":""w_min_r=0.005, w_max_r=0.02, w_min_s=0.005, w_max_s=0.02, same_size_all_dims=0""}"
